field_1,field_2,field_3,field_4
2023,마라0095,cp2_bnu_76,0
2023,마라0095,cp2_bnu_84,3
2023,마라0095,cp2_bnu_85,18
2023,마라0095,cp2_bnu_86,5
2023,마라0095,cp2_bnu_87,13
2023,마라0095,cp2_bnu_91,5
2023,마라0095,cp2_bnu_94,17
2023,마라0095,cp2_bnu_95,8
2023,마라0095,cp2_bnu_96,30
2023,마라0096,cp2_bnu_10,3
2023,마라0096,cp2_bnu_14,3
2023,마라0096,cp2_bnu_17,3
2023,마라0096,cp2_bnu_18,3
2023,마라0096,cp2_bnu_21,3
2023,마라0096,cp2_bnu_22,3
2023,마라0096,cp2_bnu_24,5
2023,마라0096,cp2_bnu_25,18
2023,마라0096,cp2_bnu_26,10
2023,마라0096,cp2_bnu_27,3
2023,마라0096,cp2_bnu_28,8
2023,마라0096,cp2_bnu_29,8
2023,마라0096,cp2_bnu_30,5
2023,마라0096,cp2_bnu_32,3
2023,마라0096,cp2_bnu_33,3
2023,마라0096,cp2_bnu_34,3
2023,마라0096,cp2_bnu_38,0
2023,마라0096,cp2_bnu_41,17
2023,마라0096,cp2_bnu_42,47
2023,마라0096,cp2_bnu_45,23
2023,마라0096,cp2_bnu_46,91
2023,마라0096,cp2_bnu_47,226
2023,마라0096,cp2_bnu_49,11
2023,마라0096,cp2_bnu_52,5
2023,마라0096,cp2_bnu_55,30
2023,마라0096,cp2_bnu_56,215
2023,마라0096,cp2_bnu_58,3
2023,마라0096,cp2_bnu_61,0
2023,마라0096,cp2_bnu_62,0
2023,마라0096,cp2_bnu_64,0
2023,마라0096,cp2_bnu_66,9
2023,마라0096,cp2_bnu_68,32
2023,마라0096,cp2_bnu_71,8
2023,마라0096,cp2_bnu_72,8
2023,마라0096,cp2_bnu_74,5
2023,마라0096,cp2_bnu_75,28
2023,마라0096,cp2_bnu_76,3
2023,마라0096,cp2_bnu_84,0
2023,마라0096,cp2_bnu_85,11
2023,마라0096,cp2_bnu_86,13
2023,마라0096,cp2_bnu_87,9
2023,마라0096,cp2_bnu_90,3
2023,마라0096,cp2_bnu_91,20
2023,마라0096,cp2_bnu_94,26
2023,마라0096,cp2_bnu_95,27
2023,마라0096,cp2_bnu_96,51
2023,마라0097,cp2_bnu_47,0
2023,마라0097,cp2_bnu_94,0
2023,마라0099,cp2_bnu_41,3
2023,마라0099,cp2_bnu_46,5
2023,마라0099,cp2_bnu_47,8
2023,마라0099,cp2_bnu_56,12
2023,마라0099,cp2_bnu_87,3
2023,마라0099,cp2_bnu_94,0
2023,마라0137,cp2_bnu_01,0
2023,마라0137,cp2_bnu_11,0
2023,마라0137,cp2_bnu_47,5
2023,마라0137,cp2_bnu_50,3
2023,마라0137,cp2_bnu_55,11
2023,마라0137,cp2_bnu_56,4
2023,마라0137,cp2_bnu_68,0
2023,마라0137,cp2_bnu_85,3
2023,마라0137,cp2_bnu_86,0
2023,마라0137,cp2_bnu_94,0
2023,마라0138,cp2_bnu_46,5
2023,마라0138,cp2_bnu_47,5
2023,마라0138,cp2_bnu_55,5
2023,마라0138,cp2_bnu_56,5
2023,마라0138,cp2_bnu_61,0
2023,마라0138,cp2_bnu_64,0
2023,마라0138,cp2_bnu_84,3
2023,마라0138,cp2_bnu_87,0
2023,마라0138,cp2_bnu_91,3
2023,마라0138,cp2_bnu_96,0
2023,마라0142,cp2_bnu_47,0
2023,마라0145,cp2_bnu_47,3
2023,마라0145,cp2_bnu_94,3
2023,마라0146,cp2_bnu_91,0
2023,마라0147,cp2_bnu_35,3
2023,마라0147,cp2_bnu_42,0
2023,마라0147,cp2_bnu_47,0
2023,마라0147,cp2_bnu_61,3
2023,마라0147,cp2_bnu_72,0
2023,마라0147,cp2_bnu_85,3
2023,마라0147,cp2_bnu_94,3
2023,마라0148,cp2_bnu_02,0
2023,마라0148,cp2_bnu_34,3
2023,마라0148,cp2_bnu_35,0
2023,마라0148,cp2_bnu_41,0
2023,마라0148,cp2_bnu_42,5
2023,마라0148,cp2_bnu_46,3
2023,마라0148,cp2_bnu_47,17
2023,마라0148,cp2_bnu_56,14
2023,마라0148,cp2_bnu_59,0
2023,마라0148,cp2_bnu_64,0
2023,마라0148,cp2_bnu_68,3
2023,마라0148,cp2_bnu_72,0
2023,마라0148,cp2_bnu_84,3
2023,마라0148,cp2_bnu_85,0
2023,마라0148,cp2_bnu_86,3
2023,마라0148,cp2_bnu_87,3
2023,마라0148,cp2_bnu_94,3
2023,마라0148,cp2_bnu_95,0
2023,마라0148,cp2_bnu_96,3
2023,마라0149,cp2_bnu_01,0
2023,마라0149,cp2_bnu_10,0
2023,마라0149,cp2_bnu_16,0
2023,마라0149,cp2_bnu_23,3
2023,마라0149,cp2_bnu_28,5
2023,마라0149,cp2_bnu_35,0
2023,마라0149,cp2_bnu_47,3
2023,마라0149,cp2_bnu_52,0
2023,마라0150,cp2_bnu_46,3
2023,마라0150,cp2_bnu_47,3
2023,마라0150,cp2_bnu_56,0
2023,마라0150,cp2_bnu_75,3
2023,마라0150,cp2_bnu_94,3
2023,마라0154,cp2_bnu_47,3
2023,마라0154,cp2_bnu_68,0
2023,마라0154,cp2_bnu_75,0
2023,마라0154,cp2_bnu_85,3
2023,마라0154,cp2_bnu_96,0
2023,마라0155,cp2_bnu_10,5
2023,마라0155,cp2_bnu_18,0
2023,마라0155,cp2_bnu_23,3
2023,마라0155,cp2_bnu_25,5
2023,마라0155,cp2_bnu_27,3
2023,마라0155,cp2_bnu_29,0
2023,마라0155,cp2_bnu_31,17
2023,마라0155,cp2_bnu_33,5
2023,마라0155,cp2_bnu_34,3
2023,마라0155,cp2_bnu_36,0
2023,마라0155,cp2_bnu_41,5
2023,마라0155,cp2_bnu_42,37
2023,마라0155,cp2_bnu_45,5
2023,마라0155,cp2_bnu_46,11
2023,마라0155,cp2_bnu_47,184
2023,마라0155,cp2_bnu_49,14
2023,마라0155,cp2_bnu_50,0
2023,마라0155,cp2_bnu_52,5
2023,마라0155,cp2_bnu_55,14
2023,마라0155,cp2_bnu_56,323
2023,마라0155,cp2_bnu_58,0
2023,마라0155,cp2_bnu_59,3
2023,마라0155,cp2_bnu_61,3
2023,마라0155,cp2_bnu_62,3
2023,마라0155,cp2_bnu_63,3
2023,마라0155,cp2_bnu_64,5
2023,마라0155,cp2_bnu_66,0
2023,마라0155,cp2_bnu_68,62
2023,마라0155,cp2_bnu_71,5
2023,마라0155,cp2_bnu_72,58
2023,마라0155,cp2_bnu_73,11
2023,마라0155,cp2_bnu_74,11
2023,마라0155,cp2_bnu_75,20
2023,마라0155,cp2_bnu_76,5
2023,마라0155,cp2_bnu_84,3
2023,마라0155,cp2_bnu_85,72
2023,마라0155,cp2_bnu_86,15
2023,마라0155,cp2_bnu_87,11
2023,마라0155,cp2_bnu_90,5
2023,마라0155,cp2_bnu_91,45
2023,마라0155,cp2_bnu_94,11
2023,마라0155,cp2_bnu_95,16
2023,마라0155,cp2_bnu_96,104
2023,마라0156,cp2_bnu_10,0
2023,마라0156,cp2_bnu_25,0
2023,마라0156,cp2_bnu_31,11
2023,마라0156,cp2_bnu_34,3
2023,마라0156,cp2_bnu_42,8
2023,마라0156,cp2_bnu_45,5
2023,마라0156,cp2_bnu_46,3
2023,마라0156,cp2_bnu_47,12
2023,마라0156,cp2_bnu_49,0
2023,마라0156,cp2_bnu_55,3
2023,마라0156,cp2_bnu_56,28
2023,마라0156,cp2_bnu_61,0
2023,마라0156,cp2_bnu_64,3
2023,마라0156,cp2_bnu_66,3
2023,마라0156,cp2_bnu_68,0
2023,마라0156,cp2_bnu_70,0
2023,마라0156,cp2_bnu_71,0
2023,마라0156,cp2_bnu_72,8
2023,마라0156,cp2_bnu_75,10
2023,마라0156,cp2_bnu_76,0
2023,마라0156,cp2_bnu_84,3
2023,마라0156,cp2_bnu_85,5
2023,마라0156,cp2_bnu_87,3
2023,마라0156,cp2_bnu_91,5
2023,마라0156,cp2_bnu_95,3
2023,마라0156,cp2_bnu_96,3
2023,마라0158,cp2_bnu_23,5
2023,마라0158,cp2_bnu_24,3
2023,마라0158,cp2_bnu_25,6
2023,마라0158,cp2_bnu_31,3
2023,마라0158,cp2_bnu_37,3
2023,마라0158,cp2_bnu_42,5
2023,마라0158,cp2_bnu_46,3
2023,마라0158,cp2_bnu_52,0
2023,마라0158,cp2_bnu_56,3
2023,마라0158,cp2_bnu_70,0
2023,마라0159,cp2_bnu_07,0
2023,마라0159,cp2_bnu_27,0
2023,마라0159,cp2_bnu_31,3
2023,마라0159,cp2_bnu_38,3
2023,마라0159,cp2_bnu_42,5
2023,마라0159,cp2_bnu_46,0
2023,마라0159,cp2_bnu_47,5
2023,마라0159,cp2_bnu_49,3
2023,마라0159,cp2_bnu_55,0
2023,마라0159,cp2_bnu_56,3
2023,마라0159,cp2_bnu_68,3
2023,마라0159,cp2_bnu_72,5
2023,마라0159,cp2_bnu_75,0
2023,마라0160,cp2_bnu_49,0
2023,마라0160,cp2_bnu_59,0
2023,마라0160,cp2_bnu_68,0
2023,마라0160,cp2_bnu_72,0
2023,마라0160,cp2_bnu_74,0
2023,마라0160,cp2_bnu_94,3
2023,마라0163,cp2_bnu_01,0
2023,마라0163,cp2_bnu_10,0
2023,마라0163,cp2_bnu_47,5
2023,마라0163,cp2_bnu_59,0
2023,마라0163,cp2_bnu_87,0
2023,마라0163,cp2_bnu_94,3
2023,마라0174,cp2_bnu_46,0
2023,마라0174,cp2_bnu_47,0
2023,마라0174,cp2_bnu_55,3
2023,마라0174,cp2_bnu_76,0
2023,마라0174,cp2_bnu_94,3
2023,마라0175,cp2_bnu_10,3
2023,마라0175,cp2_bnu_34,5
2023,마라0175,cp2_bnu_47,0
2023,마라0175,cp2_bnu_50,3
2023,마라0175,cp2_bnu_55,0
2023,마라0175,cp2_bnu_56,3
2023,마라0175,cp2_bnu_71,0
2023,마라0176,cp2_bnu_10,3
2023,마라0176,cp2_bnu_27,3
2023,마라0176,cp2_bnu_31,3
2023,마라0177,cp2_bnu_46,0
2023,마라0177,cp2_bnu_56,0
2023,마라0178,cp2_bnu_34,0
2023,마라0178,cp2_bnu_42,3
2023,마라0178,cp2_bnu_47,5
2023,마라0178,cp2_bnu_56,0
2023,마라0178,cp2_bnu_94,0
2023,마라0184,cp2_bnu_47,3
2023,마라0184,cp2_bnu_56,7
2023,마라0184,cp2_bnu_73,0
2023,마라0185,cp2_bnu_11,3
2023,마라0185,cp2_bnu_47,3
2023,마라0185,cp2_bnu_56,17
2023,마라0185,cp2_bnu_68,3
2023,마라0185,cp2_bnu_85,5
2023,마라0185,cp2_bnu_94,0
2023,마라0186,cp2_bnu_46,3
2023,마라0186,cp2_bnu_47,3
2023,마라0186,cp2_bnu_56,3
2023,마라0186,cp2_bnu_94,0
2023,마라0188,cp2_bnu_25,3
2023,마라0188,cp2_bnu_29,5
2023,마라0188,cp2_bnu_38,0
2023,마라0188,cp2_bnu_41,0
2023,마라0188,cp2_bnu_46,0
2023,마라0188,cp2_bnu_47,3
2023,마라0188,cp2_bnu_52,0
2023,마라0188,cp2_bnu_56,0
2023,마라0188,cp2_bnu_64,0
2023,마라0188,cp2_bnu_74,0
2023,마라0188,cp2_bnu_75,0
2023,마라0188,cp2_bnu_94,3
2023,마라0188,cp2_bnu_95,0
2023,마라0188,cp2_bnu_96,0
2023,마라0189,cp2_bnu_38,0
2023,마라0190,cp2_bnu_38,3
2023,마라0191,cp2_bnu_16,3
2023,마라0191,cp2_bnu_22,3
2023,마라0191,cp2_bnu_23,0
2023,마라0191,cp2_bnu_25,0
2023,마라0191,cp2_bnu_27,3
2023,마라0191,cp2_bnu_28,3
2023,마라0191,cp2_bnu_29,5
2023,마라0191,cp2_bnu_30,0
2023,마라0191,cp2_bnu_34,5
2023,마라0191,cp2_bnu_38,3
2023,마라0191,cp2_bnu_41,0
2023,마라0191,cp2_bnu_46,5
2023,마라0191,cp2_bnu_47,7
2023,마라0191,cp2_bnu_49,3
2023,마라0191,cp2_bnu_52,3
2023,마라0191,cp2_bnu_56,3
2023,마라0191,cp2_bnu_68,3
2023,마라0191,cp2_bnu_91,0
2023,마라0191,cp2_bnu_94,3
2023,마라0191,cp2_bnu_95,0
2023,마라0191,cp2_bnu_96,0
2023,마라0194,cp2_bnu_18,5
2023,마라0194,cp2_bnu_20,3
2023,마라0194,cp2_bnu_22,0
2023,마라0194,cp2_bnu_24,5
2023,마라0194,cp2_bnu_25,68
2023,마라0194,cp2_bnu_26,3
2023,마라0194,cp2_bnu_27,5
2023,마라0194,cp2_bnu_28,13
2023,마라0194,cp2_bnu_29,61
2023,마라0194,cp2_bnu_30,32
2023,마라0194,cp2_bnu_31,5
2023,마라0194,cp2_bnu_33,0
2023,마라0194,cp2_bnu_34,3
2023,마라0194,cp2_bnu_42,13
2023,마라0194,cp2_bnu_45,3
2023,마라0194,cp2_bnu_46,5
2023,마라0194,cp2_bnu_47,0
2023,마라0194,cp2_bnu_52,7
2023,마라0194,cp2_bnu_56,8
2023,마라0194,cp2_bnu_65,0
2023,마라0194,cp2_bnu_68,5
