행정구역명,학원/교습소,학원명,도로명주소,분야명,교습계열명,교습과정목록명,정원합계,개설일자,적재일시,X좌표,Y좌표,집계구코드,읍면동
노원구,학원,프로매쓰(promath)수학2관학원,서울특별시 노원구 중계로 197,입시.검정 및 보습,보통교과,보습,0,20200811,20250727,962792.268423736,1961289.50325523,11110600010202,서울특별시_노원구_중계본동
노원구,학원,통액터스아카데미연기학원,서울특별시 노원구 덕릉로127길 25,기타(대),기타(중),기타(중),20,20200813,20260201,963100.776919144,1963718.11171026,11110760010601,서울특별시_노원구_상계3·4동
은평구,학원,파머스영어연서캠퍼스어학학원,서울특별시 은평구 연서로40길 2,종합(대),,"보습,실용외국어(유아/초?중?고),",892,20200730,20231018,949517.701119454,1958328.49556831,11120720010034,서울특별시_은평구_불광2동
강남구,학원,에이블프렙어학원,서울특별시 강남구 언주로172길 66,국제화,외국어,"실용외국어(유아/초?중?고),",596,20200804,20240707,959282.537209954,1947579.28698506,11230770030003,서울특별시_강남구_압구정동
동작구,학원,화실획아트스튜디오성인취미미술학원,서울특별시 동작구 동작대로 65,기예(대),기예(중),미술,30,20200806,20250622,954166.753500437,1942696.86713583,11200630010008,서울특별시_동작구_사당1동
강남구,학원,대찬A학원,서울특별시 강남구 삼성로57길 28,입시.검정 및 보습,보통교과,보습?논술,11830,20200729,20260712,960995.803347377,1944360.32269062,11230600020001,서울특별시_강남구_대치1동
성북구,학원,우정과학학원,서울특별시 성북구 아리랑로 39,입시.검정 및 보습,보통교과,보습,510,20200803,20260208,957205.88085782,1955320.1445542,11080830010010,서울특별시_성북구_동선동
성북구,교습소,몬스터잉글리쉬영어교습소,서울특별시 성북구 한천로 713,입시.검정 및 보습,보통교과,(초등)캐피영어1,25,20200805,20231029,960518.857543161,1957952.69619619,11080780010202,서울특별시_성북구_장위3동
양천구,교습소,예림아틀리에미술교습소,서울특별시 양천구 남부순환로83길 17,예능(대),예능(중),,14,20200806,20231018,941766.623992546,1946510.85702724,11150620010601,서울특별시_양천구_신월6동
강남구,학원,그림아트스튜디오청담학원,서울특별시 강남구 도산대로70길 38,예능(대),예능(중),,4,20200727,20231113,959779.975666267,1946985.12898193,11230780050009,서울특별시_강남구_청담동
마포구,교습소,강수학교습소,서울특별시 마포구 월드컵북로 502,입시.검정 및 보습,보통교과,수학1(중등),16,20200729,20231018,945249.461490358,1954143.50320029,11140740010002,서울특별시_마포구_상암동
강동구,교습소,켈리정영어교습소,서울특별시 강동구 아리수로50길 50,국제화,외국어,"초등영어(원서)Bricks Reading(주2회, 회100분)",30,20200807,20250727,969167.520540589,1951142.67999174,11250550010612,서울특별시_강동구_고덕1동
마포구,학원,온리포워드댄스학원,서울특별시 마포구 와우산로17길 10,기예(대),기예(중),댄스,150,20200723,20240908,948988.092905996,1950265.76018552,11140660030011,서울특별시_마포구_서교동
마포구,학원,퍼스트바리스타제과제빵아카데미학원,서울특별시 마포구 신촌로 20,직업기술,산업응용기술,"식음료품(바리스타,소믈리에)",822,20200723,20260201,949517.343448528,1951094.94673325,11140660030005,서울특별시_마포구_서교동
강남구,학원,대치IDA학원,서울특별시 강남구 역삼로 460,입시.검정 및 보습,진학지도,진학상담지도,74,20200804,20250330,960896.2107193,1944903.596114,11230630010019,서울특별시_강남구_대치4동
동작구,교습소,본드로잉스튜디오미술교습소,서울특별시 동작구 노량진로22길 44,예능(대),예능(중),드로잉A,16,20200806,20240428,951403.38065727,1945883.70507884,11200720020008,서울특별시_동작구_노량진1동
동작구,교습소,보라미술교습소,서울특별시 동작구 보라매로5가길 16,예능(대),예능(중),미술,9,20200810,20250629,949089.017723365,1943709.34306745,11200700020201,서울특별시_동작구_신대방2동
강서구,학원,나오미영어학원,서울특별시 강서구 등촌로39길 22,입시.검정 및 보습,,"보습,",70,20200810,20231018,943567.445915909,1949797.48420729,11160530010004,서울특별시_강서구_등촌2동
노원구,학원,디에이블베이직학원,서울특별시 노원구 덕릉로 704,입시.검정 및 보습,보통교과,보습?논술,72,20200824,20260426,962578.935391253,1962405.2654205,11110640010003,서울특별시_노원구_중계4동
용산구,교습소,랭키즈(Langkids)초등영어전문교습소,서울특별시 용산구 후암로 33,입시.검정 및 보습,보통교과,초등영어1,10,20200810,20260301,953847.114006921,1950062.26505911,11030510010027,서울특별시_용산구_후암동
강서구,교습소,박미란수학교습소,서울특별시 강서구 마곡중앙로 59-17,입시.검정 및 보습,보통교과,,18,20200811,20231018,940366.211763623,1951272.46709632,11160670020302,서울특별시_강서구_발산1동
양천구,학원,이지피지잉글리시학원,서울특별시 양천구 목동동로12길 26,입시.검정 및 보습,보통교과,"보습,",80,20200810,20231018,944692.239488072,1947215.93319391,11150650010010,서울특별시_양천구_신정2동
강서구,교습소,수학하다수학교습소,서울특별시 강서구 마곡중앙1로 20,입시.검정 및 보습,보통교과,초등A(3~6),49,20200812,20250713,940357.907810708,1951241.07101008,11160670020302,서울특별시_강서구_발산1동
강남구,학원,대치진격수학학원,서울특별시 강남구 선릉로64길 11-5,입시.검정 및 보습,보통교과,보습?논술,20,20200812,20250223,960475.083256453,1944418.54943945,11230630010020,서울특별시_강남구_대치4동
강남구,교습소,숏컷매쓰수학교습소,서울특별시 강남구 선릉로66길 7,입시.검정 및 보습,보통교과,수학1,7,20200812,20260201,960445.899613074,1944464.66843894,11230630010020,서울특별시_강남구_대치4동
성북구,학원,덤비고등수학전문학원,서울특별시 성북구 돌곶이로 207,입시.검정 및 보습,보통교과,보습?논술,195,20200810,20250615,960004.21551196,1957729.39230308,11080760010005,서울특별시_성북구_장위1동
동대문구,교습소,장탁순수학교습소,서울특별시 동대문구 이문로54길 46,입시.검정 및 보습,보통교과,,12,20200812,20231018,961555.52732137,1956313.19660283,11060900010208,서울특별시_동대문구_이문2동
성북구,교습소,클라이영어교습소,서울특별시 성북구 한천로 713,입시.검정 및 보습,보통교과,초등저영어,36,20200812,20250824,960518.857543161,1957952.69619619,11080780010202,서울특별시_성북구_장위3동
구로구,교습소,퍼스트영어교습소,서울특별시 구로구 구일로8길 92,입시.검정 및 보습,보통교과,,24,20200811,20231018,944798.945597243,1944389.44020575,11170520010902,서울특별시_구로구_구로1동
노원구,교습소,완(完)국어교습소,서울특별시 노원구 노원로22길 70,입시.검정 및 보습,보통교과,고등국어 6,64,20200818,20260315,962419.980028821,1960951.86739009,11110610020602,서울특별시_노원구_중계1동
송파구,학원,사라영어학원,서울특별시 송파구 위례광장로 188,입시.검정 및 보습,보통교과,보습,500,20200814,20260712,968381.814845693,1942498.74889991,11240820020004,서울특별시_송파구_위례동
광진구,학원,대원킨더아카데미제2관어학원,서울특별시 광진구 용마산로22길 24,국제화,외국어,실용외국어(유아/초?중?고),76,20200814,20260201,963652.710547894,1951659.7582482,11050580010027,서울특별시_광진구_중곡4동
은평구,교습소,제로수학교습소,서울특별시 은평구 연서로16길 6,입시.검정 및 보습,보통교과,초등수학,21,20200811,20260705,948580.998408768,1956877.43659572,11120740010019,서울특별시_은평구_역촌동
강동구,학원,엘알마스터디카페엔독서실,서울특별시 강동구 구천면로 666,독서실,독서,"독서실(유아/초?중?고),",132,20200815,20250112,971030.185181459,1950211.92975006,11250760010012,서울특별시_강동구_상일1동
마포구,학원,아이디학원,서울특별시 마포구 연희로 11,직업기술,산업응용기술,,120,20200806,20231018,949330.926998731,1951323.27808284,11140660010003,서울특별시_마포구_서교동
송파구,학원,니키앤로라영어학원,서울특별시 송파구 위례성대로16길 27,입시.검정 및 보습,보통교과,보습,100,20200819,20260614,966778.818324842,1945744.84871766,11240570010012,서울특별시_송파구_방이1동
강서구,학원,신방화점와와학습코칭학원,서울특별시 강서구 방화대로 294,입시.검정 및 보습,보통교과,"보습,",264,20200819,20260329,939684.854647475,1952178.51017124,11160700020006,서울특별시_강서구_방화1동
동대문구,교습소,진리국어교습소,서울특별시 동대문구 장안벚꽃로 167,입시.검정 및 보습,보통교과,,16,20200819,20231023,962508.204816757,1952829.16159034,11060880020310,서울특별시_동대문구_장안2동
성동구,학원,다이브뮤지컬학원,서울특별시 성동구 한림말3길 20,기예(대),기예(중),"연기(연극,뮤지컬,오페라)",18,20200819,20260208,957223.767516685,1949383.53995029,11040730010001,서울특별시_성동구_옥수동
강남구,학원,압구정크라센고등관학원,서울특별시 강남구 논현로167길 19,입시.검정 및 보습,보통교과,"보습?논술,실용외국어(유아/초?중?고)",2480,20200811,20250824,958159.74480804,1947350.49000775,11230510020006,서울특별시_강남구_신사동
서초구,교습소,차이(CHAI)미술교습소,서울특별시 서초구 서초중앙로24길 55,예능(대),예능(중),평면,10,20200811,20231018,957518.170297774,1944203.37840188,11220540020001,서울특별시_서초구_서초4동
은평구,교습소,에그아뜰리에미술교습소,서울특별시 은평구 응암로14길 19-1,예능(대),예능(중),초급미술,30,20200820,20250420,948752.244839059,1954663.07952734,11120600010009,서울특별시_은평구_응암2동
강남구,교습소,안선희국어교습소,서울특별시 강남구 도곡로 405,입시.검정 및 보습,보통교과,,3,20200819,20241215,960635.668650948,1944327.3639509,11230630010021,서울특별시_강남구_대치4동
구로구,교습소,이엘바이올린교습소,서울특별시 구로구 항동로3길 4,예능(대),예능(중),바이올린 초급A (일60분*주2회*4.2주),36,20200813,20231018,940276.794299782,1942632.34478896,11170740020003,서울특별시_구로구_항동
구로구,교습소,김세진미술교습소,서울특별시 구로구 신도림로19길 7,예능(대),예능(중),미술(일200분*주1회*4.5주),18,20200818,20250803,945603.297266071,1945948.82073164,11170510020101,서울특별시_구로구_신도림동
중구,학원,디지틀조선일보캐나다문화어학원이(e)캠퍼스원격학원,서울특별시 중구 세종대로21길 52,국제화,외국어,실용외국어(유아/초?중?고),17,20200901,20251102,953737.286406242,1952279.43770134,11020550010001,서울특별시_중구_명동
강남구,학원,글이고(글ego)자아실현적책쓰기학원,서울특별시 강남구 강남대로118길 24,직업기술,문화관광,"출판,",55,20200824,20231018,958050.754611945,1945378.69081103,11230520020001,서울특별시_강남구_논현1동
강남구,학원,대치에스티(ST)예인학원,서울특별시 강남구 선릉로82길 12,입시.검정 및 보습,보통교과,"보습,보습?논술,진학상담지도",150,20200821,20250223,960329.762685622,1944901.82739033,11230630010006,서울특별시_강남구_대치4동
성북구,교습소,푸르넷드림수학교습소,서울특별시 성북구 보국문로2길 26,입시.검정 및 보습,보통교과,초등수학A,36,20200825,20250720,957022.869296314,1956243.48041786,11080630010015,서울특별시_성북구_정릉2동
은평구,교습소,채움사고력응암수학교습소,서울특별시 은평구 백련산로 38,입시.검정 및 보습,보통교과,초등수학5,27,20200824,20250525,949164.107954346,1954748.42485214,11120600010404,서울특별시_은평구_응암2동
강동구,교습소,센트럴아이파크뮤엠영어교습소,서울특별시 강동구 고덕로80길 123,입시.검정 및 보습,보통교과,"초등영어(주5회,회60분)",56,20200825,20231018,970462.176338864,1950217.25096425,11250760010508,서울특별시_강동구_상일1동
강남구,학원,에듀스팟학원,서울특별시 강남구 논현로 824,국제화,외국어,"실용외국어(유아/초?중?고),",187,20200825,20231018,958338.384941896,1947072.69384058,11230770040006,서울특별시_강남구_압구정동
서초구,학원,발레드퍼스티지이화무용학원,서울특별시 서초구 반포대로 287,예능(대),예능(중),"무용,",32,20200821,20250518,955903.333421633,1945123.75487075,11220580020112,서울특별시_서초구_반포2동
강북구,교습소,라라피아노음악교습소,서울특별시 강북구 솔매로43길 74,예능(대),예능(중),초급1,12,20200827,20250420,957929.611837737,1958938.97139625,11090700020013,서울특별시_강북구_미아동
서초구,학원,뉴파인영재관학원,서울특별시 서초구 고무래로10길 26,입시.검정 및 보습,보통교과,보습?논술,690,20200827,20260802,956662.713555212,1944711.07936685,11220600010001,서울특별시_서초구_반포4동
노원구,교습소,오렌지사고력센터수학교습소,서울특별시 노원구 덕릉로87길 21,입시.검정 및 보습,보통교과,초등수학1,45,20200828,20240225,962473.083714261,1962450.55104841,11110640020001,서울특별시_노원구_중계4동
서초구,교습소,새플링영어교습소,서울특별시 서초구 반포대로 287,국제화,외국어,,18,20200827,20240908,955903.333421633,1945123.75487075,11220580020112,서울특별시_서초구_반포2동
성북구,교습소,빈피아노음악교습소,서울특별시 성북구 한천로 713,예능(대),예능(중),기초1,70,20200826,20231018,960518.857543161,1957952.69619619,11080780010202,서울특별시_성북구_장위3동
강남구,교습소,해옹미술교습소,서울특별시 강남구 역삼로 310,예능(대),예능(중),초등1,30,20200831,20250209,960085.689985401,1944535.13112332,11230650010005,서울특별시_강남구_역삼2동
양천구,학원,차오름에듀학원,서울특별시 양천구 목동남로2길 29,입시.검정 및 보습,보통교과,"보습,",52,20200831,20250518,943847.559155009,1945528.4087621,11150700010002,서울특별시_양천구_신정7동
서초구,학원,플랫나인보컬학원,서울특별시 서초구 효령로34길 76,기예(대),기예(중),,20,20200826,20260301,955877.872634937,1942254.02814189,11220640010001,서울특별시_서초구_방배3동
노원구,학원,리썸무용학원,서울특별시 노원구 덕릉로87길 21,예능(대),예능(중),무용,38,20200901,20251019,962473.083714261,1962450.55104841,11110640020001,서울특별시_노원구_중계4동
동작구,교습소,오늘은피아노음악교습소,서울특별시 동작구 상도로 346-2,예능(대),예능(중),바이엘,20,20200902,20260405,951355.776953006,1944411.26876502,11200530020104,서울특별시_동작구_상도1동
강남구,교습소,스마트해법수학교습소,서울특별시 강남구 선릉로130길 20,입시.검정 및 보습,보통교과,,20,20200902,20231018,959588.783557712,1946459.60605336,11230590011901,서울특별시_강남구_삼성2동
강남구,학원,강남와이비엠어학원,서울특별시 강남구 강남대로 408,입시.검정 및 보습,보통교과,"보습,",135,20200902,20251214,958238.843701433,1944544.40626738,11230640030001,서울특별시_강남구_역삼1동
강남구,학원,틴트미술학원,서울특별시 강남구 선릉로82길 13,예능(대),예능(중),미술,245,20200902,20260802,960320.172456677,1944926.51620338,11230630010006,서울특별시_강남구_대치4동
양천구,교습소,이글아이잉글리쉬영어교습소,서울특별시 양천구 목동동로 65,국제화,보통교과,,8,20200902,20260308,943636.105090289,1946447.49496414,11150700010001,서울특별시_양천구_신정7동
금천구,교습소,주희의음악이야기음악교습소,서울특별시 금천구 벚꽃로 73,예능(대),예능(중),피아노 입시반(일60분*주5회*4.2주),10,20200831,20260607,946163.217521969,1940383.34411216,11180520031601,서울특별시_금천구_독산1동
강남구,학원,신비미술학원,서울특별시 강남구 학동로56길 47,기예(대),기예(중),"미술,",264,20200831,20260719,959652.031531848,1946205.46117993,11230590010004,서울특별시_강남구_삼성2동
관악구,학원,새로이학원,서울특별시 관악구 쑥고개로 60,입시.검정 및 보습,보통교과,보습,120,20200903,20251123,950753.097189775,1942389.57777961,11210800010023,서울특별시_관악구_청룡동
노원구,학원,분석학원,서울특별시 노원구 중계로18길 9,입시.검정 및 보습,보통교과,보습,31,20200904,20260802,962756.412032775,1961376.86509841,11110600010201,서울특별시_노원구_중계본동
성북구,학원,엔콕문학관학원,서울특별시 성북구 삼양로 27,입시.검정 및 보습,보통교과,보습,500,20200901,20260607,957982.118909237,1956347.42838173,11080660040002,서울특별시_성북구_길음1동
강남구,학원,시대인재신관부엉이라이브러리2독서실,서울특별시 강남구 삼성로51길 11,독서실,독서,독서실(일반인),57,20200902,20260628,961159.659984027,1944205.84417182,11230600020002,서울특별시_강남구_대치1동
서초구,학원,세인트폴서초학원,서울특별시 서초구 서초중앙로31길 6-5,종합(대),,실용외국어(유아/초?중?고),792,20200902,20260712,956795.833499712,1944673.78249271,11220600010002,서울특별시_서초구_반포4동
광진구,교습소,예화수학교습소,서울특별시 광진구 능동로49길 19,입시.검정 및 보습,보통교과,유치부,12,20200903,20240908,963106.787295803,1951764.16364076,11050550010015,서울특별시_광진구_중곡1동
관악구,교습소,홍익아트랩미술교습소,서울특별시 관악구 관악로11길 17,예능(대),예능(중),미술(미술실기할인),10,20200903,20260802,951477.798916282,1942191.49785407,11210800010007,서울특별시_관악구_청룡동
광진구,학원,플로라음악학원(Flora Music Academy),서울특별시 광진구 천호대로111길 36,예능(대),예능(중),음악,105,20200903,20260809,963157.321878499,1951034.02135808,11050560010038,서울특별시_광진구_중곡2동
동작구,교습소,해법독서논술교습소,서울특별시 동작구 여의대방로 30,입시.검정 및 보습,보통교과,초등논술1,24,20200903,20231018,947973.614729204,1944098.34983805,11200690010301,서울특별시_동작구_신대방1동
강북구,교습소,e-해법미아벽산수학교습소,서울특별시 강북구 솔샘로 167,입시.검정 및 보습,보통교과,초등수학,25,20200903,20250615,956859.492753448,1957958.97131634,11090690010401,서울특별시_강북구_삼양동
중랑구,교습소,온아트미술교습소,서울특별시 중랑구 신내로17길 39,예능(대),예능(중),미술고급 A-1,108,20200901,20260607,964148.16158716,1957376.87108749,11070700010602,서울특별시_중랑구_신내2동
노원구,학원,중계케이트영어학원,서울특별시 노원구 노원로22길 77,입시.검정 및 보습,보통교과,보습?논술,0,20200904,20260315,962469.531078148,1961018.63010908,11110610020304,서울특별시_노원구_중계1동
강북구,교습소,영어에반하다영어교습소,서울특별시 강북구 솔샘로 238,입시.검정 및 보습,보통교과,초등영어,9,20200904,20250413,957564.662944522,1957919.09927078,11090730010001,서울특별시_강북구_삼각산동
강북구,교습소,플라톤독서토론논술삼각산동논술교습소,서울특별시 강북구 삼양로19길 25,입시.검정 및 보습,보통교과,파워캠프,40,20200904,20260201,957702.73956814,1957335.26331245,11090730010303,서울특별시_강북구_삼각산동
노원구,교습소,컴벤져스컴퓨터교습소,서울특별시 노원구 한글비석로 242,정보,정보,초등A,70,20200904,20231119,962683.000875996,1961164.83215067,11110600010201,서울특별시_노원구_중계본동
강남구,학원,브레인힐학원,서울특별시 강남구 역삼로 519,입시.검정 및 보습,보통교과,"보습,보습?논술",240,20200903,20250803,961117.840967369,1945031.81183507,11230790020003,서울특별시_강남구_대치2동
성동구,학원,더쌤영어학원,서울특별시 성동구 고산자로2길 6-6,입시.검정 및 보습,보통교과,"보습,",0,20200904,20241215,959001.774179294,1950401.66180613,11040580010001,서울특별시_성동구_응봉동
서대문구,교습소,염과학물화생지과학교습소,서울특별시 서대문구 가좌로 84,입시.검정 및 보습,보통교과,중등과학,18,20200904,20250518,949508.977760557,1953618.26513991,11130680010011,서울특별시_서대문구_홍은2동
서대문구,교습소,비엔나피아노음악교습소,서울특별시 서대문구 홍은중앙로1길 33,예능(대),예능(중),음악이론초급,34,20200904,20241215,951003.121882947,1955471.32616265,11130660011002,서울특별시_서대문구_홍은1동
강남구,학원,새움입시연구소'길'학원,서울특별시 강남구 도곡로73길 5,입시.검정 및 보습,보통교과,보습?논술,25,20200831,20260426,960880.667616681,1944420.47794442,11230630010027,서울특별시_강남구_대치4동
송파구,교습소,다다아트스튜디오미술교습소,서울특별시 송파구 위례송파로 77,예능(대),예능(중),"미술교육(주1회,회70분)",20,20200906,20250727,968390.121606887,1942971.56866388,11240820020002,서울특별시_송파구_위례동
강남구,교습소,해솔수학교습소,서울특별시 강남구 선릉로 320,입시.검정 및 보습,보통교과,수학(중등),42,20200903,20231018,960418.397386966,1944425.00633199,11230630010020,서울특별시_강남구_대치4동
송파구,교습소,다나아트미술교습소,서울특별시 송파구 위례순환로 478,예능(대),보통교과,,18,20200906,20260607,967655.784280281,1942099.67880926,11240820010203,서울특별시_송파구_위례동
은평구,학원,배움건축기술학원,서울특별시 은평구 연서로26길 4,직업기술,산업서비스,,32,20200903,20231018,948805.644058102,1957677.58364958,11120580010014,서울특별시_은평구_대조동
은평구,학원,응암스터디영어수학학원,서울특별시 은평구 응암로21가길 24,입시.검정 및 보습,보통교과,보습,100,20200904,20251123,948628.960136218,1955303.35977369,11120730010045,서울특별시_은평구_응암3동
관악구,학원,오하운폴댄스봉천점학원,서울특별시 관악구 남부순환로 1790,기예(대),기예(중),댄스,390,20200908,20250406,951271.308929409,1942605.9523581,11210800010030,서울특별시_관악구_청룡동
노원구,학원,한수위영어학원,서울특별시 노원구 노원로 257,입시.검정 및 보습,보통교과,보습,24,20200908,20250112,962308.012708923,1960175.82854189,11110580030001,서울특별시_노원구_하계1동
강남구,학원,수학의원리2관보습학원,서울특별시 강남구 도곡로 457,입시.검정 및 보습,보통교과,보습?논술,482,20200902,20260712,961124.018192593,1944506.37784173,11230630010027,서울특별시_강남구_대치4동
강남구,학원,로두스3관보습학원,서울특별시 강남구 도곡로 457,입시.검정 및 보습,보통교과,보습?논술,354,20200903,20260712,961124.018192593,1944506.37784173,11230630010027,서울특별시_강남구_대치4동
도봉구,교습소,제이와이수학교습소,서울특별시 도봉구 해등로 255,입시.검정 및 보습,보통교과,초등수학A,25,20200907,20260614,958382.631879058,1962089.49792916,11100540010002,서울특별시_도봉구_쌍문4동
양천구,교습소,퍼스트클래스영어교습소,서울특별시 양천구 목동동로 100,입시.검정 및 보습,,초등영어A,22,20200907,20231018,943769.125662475,1946206.26255648,11150690010114,서울특별시_양천구_신정6동
동대문구,학원,하다중등관학원,서울특별시 동대문구 장한로 170,입시.검정 및 보습,보통교과,보습,150,20200907,20260802,962229.228131692,1952984.76759089,11060880020003,서울특별시_동대문구_장안2동
노원구,학원,정N왕중국어보습학원,서울특별시 노원구 중계로 219,입시.검정 및 보습,보통교과,,180,20200911,20231018,962568.64871649,1961307.77911069,11110610020002,서울특별시_노원구_중계1동
은평구,교습소,뮤조이피아노음악교습소,서울특별시 은평구 은평로 220,예능(대),예능(중),피아노 초급,27,20200904,20240616,950002.829652829,1955675.83435384,11120590011904,서울특별시_은평구_응암1동
동작구,학원,수학을삼키다흑석관학원,서울특별시 동작구 현충로 115,입시.검정 및 보습,보통교과,보습,75,20200910,20250413,952853.518812161,1945474.80163128,11200710010103,서울특별시_동작구_흑석동
강동구,교습소,꿈고래영어교습소,서울특별시 강동구 아리수로50길 50,국제화,외국어,"초등실용외국어(4.2주)(주3회,회90분)",32,20200909,20260607,969167.520540589,1951142.67999174,11250550010612,서울특별시_강동구_고덕1동
강동구,교습소,메타바둑교습소,서울특별시 강동구 아리수로50길 50,기타(대),기타(중),"입문(주1, 회60분)4주기준",27,20200909,20250727,969167.520540589,1951142.67999174,11250550010612,서울특별시_강동구_고덕1동
동작구,교습소,스마트해법수학신상도점수학교습소,서울특별시 동작구 장승배기로 13,입시.검정 및 보습,보통교과,초등수학1,36,20200910,20250601,950751.674730758,1944641.87427267,11200560010036,서울특별시_동작구_상도4동
양천구,교습소,메타센스공부연구소융합사고논술교습소,서울특별시 양천구 목동서로 77,입시.검정 및 보습,보통교과,,14,20200910,20231018,945045.764719996,1948698.80674773,11150710010004,서울특별시_양천구_목5동
서초구,학원,파인만영재고센터2관학원,서울특별시 서초구 반포대로 304,입시.검정 및 보습,보통교과,보습?논술,470,20200910,20260201,955897.124015706,1945323.28429951,11220590020001,서울특별시_서초구_반포3동
성동구,교습소,수학이오르다수학교습소,서울특별시 성동구 마장로 137,입시.검정 및 보습,보통교과,초등수학,25,20200910,20250309,957996.379142712,1952257.93142638,11040710010105,서울특별시_성동구_왕십리도선동
강남구,학원,책나무대치4관독서논술학원,서울특별시 강남구 삼성로64길 45,입시.검정 및 보습,보통교과,보습?논술,50,20200910,20260426,961458.78023758,1944720.53000535,11230790020005,서울특별시_강남구_대치2동
강남구,학원,이노블스개포영어학원,서울특별시 강남구 개포로 265,입시.검정 및 보습,보통교과,보습?논술,9360,20200907,20260426,960483.476273973,1942500.89343337,11230710010006,서울특별시_강남구_개포4동
강남구,교습소,SCMA음악교습소,서울특별시 강남구 압구정로54길 14,예능(대),예능(중),피아노중급,54,20200907,20231018,959295.156259212,1947620.27250329,11230770030001,서울특별시_강남구_압구정동
강남구,학원,개념폴리아중등관학원,서울특별시 강남구 남부순환로 2911-1,입시.검정 및 보습,보통교과,보습?논술,4564,20200907,20250112,960901.742653503,1943808.64002355,11230600020002,서울특별시_강남구_대치1동
광진구,교습소,신예음피아노음악교습소,서울특별시 광진구 광나루로 635,예능(대),예능(중),,47,20200914,20240331,964469.630694372,1949047.02364131,11050630040605,서울특별시_광진구_광장동
광진구,학원,광장앤스마일학원,서울특별시 광진구 광장로 47,입시.검정 및 보습,보통교과,보습,162,20200914,20250518,964884.085425499,1949819.94446112,11050630010002,서울특별시_광진구_광장동
관악구,교습소,관악난향한우리독서토론논술교습소,서울특별시 관악구 난곡로 53,입시.검정 및 보습,보통교과,초등논술1,54,20200914,20250112,948647.424242759,1940271.29969141,11210710010111,서울특별시_관악구_난향동
양천구,학원,김종길국어논술고등관학원,서울특별시 양천구 목동서로 67,입시.검정 및 보습,보통교과,보습?논술,275,20200917,20231113,945095.91009802,1948747.38837142,11150710011501,서울특별시_양천구_목5동
마포구,교습소,달음수학교습소,서울특별시 마포구 도화4길 104,입시.검정 및 보습,보통교과,초등 교구수학,20,20200902,20231018,951439.424262432,1948871.4266031,11140750010014,서울특별시_마포구_도화동
마포구,학원,지니재즈댄스스튜디오학원,서울특별시 마포구 고산길 4,기예(대),기예(중),"댄스,",520,20200911,20231018,950331.461839122,1950558.47884418,11140600010002,서울특별시_마포구_대흥동
강남구,교습소,우명희탑(TOP)과학교습소,서울특별시 강남구 도곡로 449,입시.검정 및 보습,보통교과,중등과학,33,20200914,20240908,961068.588099991,1944487.70631505,11230630010027,서울특별시_강남구_대치4동
강서구,학원,잉크레더블강서학원,서울특별시 강서구 강서로 275,입시.검정 및 보습,보통교과,"보습,",72,20200914,20231018,941354.753364501,1950314.47731872,11160670010006,서울특별시_강서구_발산1동
구로구,학원,영렘브란트신도림미술학원,서울특별시 구로구 경인로59길 8,예능(대),예능(중),미술,11,20200914,20260329,945505.453051204,1945414.35495674,11170510050001,서울특별시_구로구_신도림동
관악구,학원,비너스발레학원,서울특별시 관악구 봉천로 411-1,기예(대),기예(중),"무용(전통무용,현대무용)",147,20200915,20260719,950999.949256889,1942804.13242446,11210780010013,서울특별시_관악구_은천동
강남구,학원,멕스(MEXX)학원,서울특별시 강남구 도곡로 435,입시.검정 및 보습,보통교과,보습?논술,10182,20200914,20260712,960926.819352355,1944438.37539673,11230630010027,서울특별시_강남구_대치4동
강동구,교습소,토토영어교습소,서울특별시 강동구 아리수로97길 68,입시.검정 및 보습,보통교과,"초등저영어(주3회, 회60분)",36,20200914,20250907,971435.961133813,1952362.69589144,11250750040501,서울특별시_강동구_강일동
광진구,학원,E.I.E학원,서울특별시 광진구 영화사로 34,입시.검정 및 보습,보통교과,보습,60,20200915,20250209,963834.971036635,1950882.72890738,11050580010011,서울특별시_광진구_중곡4동
광진구,학원,리딩오션독서논술광진직영학원,서울특별시 광진구 아차산로70길 26,입시.검정 및 보습,보통교과,보습?논술,240,20200915,20250720,964770.229319486,1949254.94377482,11050630040002,서울특별시_광진구_광장동
중랑구,교습소,더(the)함수학교습소,서울특별시 중랑구 면목로31길 43,입시.검정 및 보습,보통교과,수학 초1-2,53,20200915,20250608,963158.905061668,1953042.7759704,11070540020016,서울특별시_중랑구_면목4동
관악구,학원,독한공무원학원,서울특별시 관악구 대학6길 51,인문사회(대),인문사회(중),성인고시,323,20200916,20260426,950022.73926389,1941257.70763724,11210730010031,서울특별시_관악구_대학동
관악구,학원,베리타스스파르타에스원고시학원,서울특별시 관악구 신림로 89,인문사회(대),인문사회(중),"성인고시,",7200,20200916,20231018,950439.658947663,1941377.7567842,11210730010022,서울특별시_관악구_대학동
강서구,교습소,더래빗수학교습소,서울특별시 강서구 공항대로41길 66,입시.검정 및 보습,보통교과,,18,20200916,20231018,942290.332733524,1951453.67038855,11160540010004,서울특별시_강서구_등촌3동
양천구,교습소,효도수학교습소,서울특별시 양천구 목동동로 391,입시.검정 및 보습,보통교과,중등수학,8,20200916,20231018,945248.026012046,1948687.12521385,11150710010802,서울특별시_양천구_목5동
양천구,교습소,헤담(헤아려담다)논술교습소,서울특별시 양천구 목동서로 57,입시.검정 및 보습,보통교과,논술(초등),12,20200916,20231018,945213.586260542,1948784.55213278,11150710011501,서울특별시_양천구_목5동
