field_1,field_2,field_3,field_4
2024,마라0055,in_age_007,431
2024,마라0055,in_age_008,454
2024,마라0055,in_age_009,521
2024,마라0055,in_age_010,487
2024,마라0055,in_age_011,528
2024,마라0055,in_age_012,390
2024,마라0055,in_age_013,265
2024,마라0055,in_age_014,168
2024,마라0055,in_age_015,101
2024,마라0055,in_age_016,34
2024,마라0055,in_age_017,18
2024,마라0055,in_age_018,13
2024,마라0055,in_age_019,5
2024,마라0055,in_age_020,0
2024,마라0055,in_age_031,38
2024,마라0055,in_age_032,75
2024,마라0055,in_age_033,94
2024,마라0055,in_age_034,94
2024,마라0055,in_age_035,201
2024,마라0055,in_age_036,295
2024,마라0055,in_age_037,353
2024,마라0055,in_age_038,346
2024,마라0055,in_age_039,371
2024,마라0055,in_age_040,327
2024,마라0055,in_age_041,344
2024,마라0055,in_age_042,251
2024,마라0055,in_age_043,150
2024,마라0055,in_age_044,96
2024,마라0055,in_age_045,47
2024,마라0055,in_age_046,23
2024,마라0055,in_age_047,8
2024,마라0055,in_age_048,5
2024,마라0055,in_age_050,0
2024,마라0055,in_age_061,32
2024,마라0055,in_age_062,61
2024,마라0055,in_age_063,81
2024,마라0055,in_age_064,87
2024,마라0055,in_age_065,52
2024,마라0055,in_age_066,100
2024,마라0055,in_age_067,76
2024,마라0055,in_age_068,106
2024,마라0055,in_age_069,148
2024,마라0055,in_age_070,163
2024,마라0055,in_age_071,182
2024,마라0055,in_age_072,137
2024,마라0055,in_age_073,113
2024,마라0055,in_age_074,70
2024,마라0055,in_age_075,52
2024,마라0055,in_age_076,14
2024,마라0055,in_age_077,13
2024,마라0055,in_age_078,8
2024,마라0055,in_age_079,5
2024,마라0055,to_in_001,4626
2024,마라0055,to_in_007,3120
2024,마라0055,to_in_008,1504
2024,마라0056,in_age_001,0
2024,마라0056,in_age_004,6
2024,마라0056,in_age_005,75
2024,마라0056,in_age_006,182
2024,마라0056,in_age_007,190
2024,마라0056,in_age_008,127
2024,마라0056,in_age_009,44
2024,마라0056,in_age_010,20
2024,마라0056,in_age_011,40
2024,마라0056,in_age_012,13
2024,마라0056,in_age_013,0
2024,마라0056,in_age_031,0
2024,마라0056,in_age_034,6
2024,마라0056,in_age_035,70
2024,마라0056,in_age_036,182
2024,마라0056,in_age_037,190
2024,마라0056,in_age_038,127
2024,마라0056,in_age_039,44
2024,마라0056,in_age_040,20
2024,마라0056,in_age_041,40
2024,마라0056,in_age_042,13
2024,마라0056,in_age_043,0
2024,마라0056,in_age_065,5
2024,마라0056,in_age_067,0
2024,마라0056,to_in_001,697
2024,마라0056,to_in_007,697
2024,마라0056,to_in_008,5
2024,마라0059,in_age_008,5
2024,마라0059,in_age_009,0
2024,마라0059,in_age_010,5
2024,마라0059,in_age_012,5
2024,마라0059,in_age_014,0
2024,마라0059,in_age_038,5
2024,마라0059,in_age_039,0
2024,마라0059,in_age_040,5
2024,마라0059,in_age_042,5
2024,마라0059,in_age_044,0
2024,마라0059,to_in_001,8
2024,마라0059,to_in_007,8
2024,마라0059,to_in_008,0
2024,마라0060,in_age_002,5
2024,마라0060,in_age_003,5
2024,마라0060,in_age_004,5
2024,마라0060,in_age_005,24
2024,마라0060,in_age_006,18
2024,마라0060,in_age_007,29
2024,마라0060,in_age_008,37
2024,마라0060,in_age_009,38
2024,마라0060,in_age_010,28
2024,마라0060,in_age_011,36
2024,마라0060,in_age_012,23
2024,마라0060,in_age_013,38
2024,마라0060,in_age_014,38
2024,마라0060,in_age_015,23
2024,마라0060,in_age_016,18
2024,마라0060,in_age_017,18
2024,마라0060,in_age_018,5
2024,마라0060,in_age_019,8
2024,마라0060,in_age_032,0
2024,마라0060,in_age_033,0
2024,마라0060,in_age_034,5
2024,마라0060,in_age_035,19
2024,마라0060,in_age_036,13
2024,마라0060,in_age_037,29
2024,마라0060,in_age_038,37
2024,마라0060,in_age_039,33
2024,마라0060,in_age_040,23
2024,마라0060,in_age_041,31
2024,마라0060,in_age_042,13
2024,마라0060,in_age_043,18
2024,마라0060,in_age_044,23
2024,마라0060,in_age_045,8
2024,마라0060,in_age_046,5
2024,마라0060,in_age_047,8
2024,마라0060,in_age_062,0
2024,마라0060,in_age_063,0
2024,마라0060,in_age_064,5
2024,마라0060,in_age_065,5
2024,마라0060,in_age_066,5
2024,마라0060,in_age_067,0
2024,마라0060,in_age_068,5
2024,마라0060,in_age_069,5
2024,마라0060,in_age_070,8
2024,마라0060,in_age_071,8
2024,마라0060,in_age_072,8
2024,마라0060,in_age_073,18
2024,마라0060,in_age_074,13
2024,마라0060,in_age_075,13
2024,마라0060,in_age_076,13
2024,마라0060,in_age_077,8
2024,마라0060,in_age_078,5
2024,마라0060,in_age_079,8
2024,마라0060,to_in_001,382
2024,마라0060,to_in_007,262
2024,마라0060,to_in_008,118
2024,마라0061,in_age_002,8
2024,마라0061,in_age_003,5
2024,마라0061,in_age_004,5
2024,마라0061,in_age_005,5
2024,마라0061,in_age_006,5
2024,마라0061,in_age_008,5
2024,마라0061,in_age_009,5
2024,마라0061,in_age_010,8
2024,마라0061,in_age_011,8
2024,마라0061,in_age_012,8
2024,마라0061,in_age_013,5
2024,마라0061,in_age_014,5
2024,마라0061,in_age_015,5
2024,마라0061,in_age_016,5
2024,마라0061,in_age_019,0
2024,마라0061,in_age_032,8
2024,마라0061,in_age_033,5
2024,마라0061,in_age_035,5
2024,마라0061,in_age_036,0
2024,마라0061,in_age_038,5
2024,마라0061,in_age_039,5
2024,마라0061,in_age_040,5
2024,마라0061,in_age_041,8
2024,마라0061,in_age_042,5
2024,마라0061,in_age_043,0
2024,마라0061,in_age_044,5
2024,마라0061,in_age_045,0
2024,마라0061,in_age_046,5
2024,마라0061,in_age_062,5
2024,마라0061,in_age_063,5
2024,마라0061,in_age_064,5
2024,마라0061,in_age_065,0
2024,마라0061,in_age_066,0
2024,마라0061,in_age_068,5
2024,마라0061,in_age_070,8
2024,마라0061,in_age_071,0
2024,마라0061,in_age_072,5
2024,마라0061,in_age_073,5
2024,마라0061,in_age_075,5
2024,마라0061,in_age_079,0
2024,마라0061,to_in_001,58
2024,마라0061,to_in_007,38
2024,마라0061,to_in_008,23
2024,마라0062,in_age_004,5
2024,마라0062,in_age_005,8
2024,마라0062,in_age_006,8
2024,마라0062,in_age_007,8
2024,마라0062,in_age_008,5
2024,마라0062,in_age_009,8
2024,마라0062,in_age_010,13
2024,마라0062,in_age_011,33
2024,마라0062,in_age_012,23
2024,마라0062,in_age_013,28
2024,마라0062,in_age_014,18
2024,마라0062,in_age_015,13
2024,마라0062,in_age_016,8
2024,마라0062,in_age_017,8
