field_1,field_2,field_3,field_4
"2024",마라1189,to_in_001,"418"
"2024",마라1192,to_in_001,"13"
"2024",마라1197,to_in_001,"5"
"2024",마라1198,to_in_001,"113"
"2024",마라1199,to_in_001,"111"
"2024",마라1245,to_in_001,"0"
"2024",마라1250,to_in_001,"0"
"2024",마라1251,to_in_001,"292"
"2024",마라1252,to_in_001,"224"
"2024",마라1253,to_in_001,"3998"
"2024",마라1254,to_in_001,"5432"
"2024",마라1255,to_in_001,"147"
"2024",마라1264,to_in_001,"18"
"2024",마라1278,to_in_001,"108"
"2024",마라1280,to_in_001,"103"
"2024",마라1281,to_in_001,"63"
"2024",마라1284,to_in_001,"0"
"2024",마라1288,to_in_001,"5"
"2024",마라1292,to_in_001,"58"
"2024",마라1293,to_in_001,"13"
"2024",마라1294,to_in_001,"28"
"2024",마라1295,to_in_001,"33"
"2024",마라1296,to_in_001,"268"
"2024",마라1297,to_in_001,"8"
"2024",마라1298,to_in_001,"33"
"2024",마라1299,to_in_001,"83"
"2024",마라1354,to_in_001,"353"
"2024",마라1355,to_in_001,"371"
"2024",마라1377,to_in_001,"178"
"2024",마라1378,to_in_001,"112"
"2024",마라1379,to_in_001,"290"
"2024",마라1380,to_in_001,"1139"
"2024",마라1381,to_in_001,"28"
"2024",마라1392,to_in_001,"5"
"2024",마라1393,to_in_001,"83"
"2024",마라1394,to_in_001,"308"
"2024",마라1395,to_in_001,"1151"
"2024",마라1396,to_in_001,"606"
"2024",마라1397,to_in_001,"324"
"2024",마라1398,to_in_001,"115"
"2024",마라1399,to_in_001,"133"
"2024",마라1447,to_in_001,"13"
"2024",마라1455,to_in_001,"0"
"2024",마라1479,to_in_001,"10735"
"2024",마라1480,to_in_001,"108"
"2024",마라1487,to_in_001,"8"
"2024",마라1488,to_in_001,"23"
"2024",마라1489,to_in_001,"0"
"2024",마라1492,to_in_001,"78"
"2024",마라1493,to_in_001,"89"
"2024",마라1494,to_in_001,"292"
"2024",마라1495,to_in_001,"1262"
"2024",마라1496,to_in_001,"88"
"2024",마라1497,to_in_001,"136"
"2024",마라1498,to_in_001,"198"
"2024",마라1499,to_in_001,"32"
"2024",마라1579,to_in_001,"97"
"2024",마라1580,to_in_001,"28"
"2024",마라1588,to_in_001,"48"
"2024",마라1592,to_in_001,"93"
"2024",마라1593,to_in_001,"298"
"2024",마라1594,to_in_001,"213"
"2024",마라1595,to_in_001,"277"
"2024",마라1596,to_in_001,"286"
"2024",마라1597,to_in_001,"270"
"2024",마라1598,to_in_001,"231"
"2024",마라1599,to_in_001,"1019"
"2024",마라1679,to_in_001,"5"
"2024",마라1680,to_in_001,"559"
"2024",마라1681,to_in_001,"2988"
"2024",마라1682,to_in_001,"1946"
"2024",마라1683,to_in_001,"118"
"2024",마라1687,to_in_001,"0"
"2024",마라1688,to_in_001,"58"
"2024",마라1692,to_in_001,"48"
"2024",마라1693,to_in_001,"8"
"2024",마라1694,to_in_001,"133"
"2024",마라1695,to_in_001,"406"
"2024",마라1696,to_in_001,"83"
"2024",마라1697,to_in_001,"488"
"2024",마라1698,to_in_001,"305"
"2024",마라1699,to_in_001,"73"
"2024",마라1777,to_in_001,"13"
"2024",마라1778,to_in_001,"43"
"2024",마라1779,to_in_001,"156"
"2024",마라1780,to_in_001,"324"
"2024",마라1781,to_in_001,"1783"
"2024",마라1782,to_in_001,"574"
"2024",마라1783,to_in_001,"5"
"2024",마라1787,to_in_001,"6998"
"2024",마라1788,to_in_001,"3122"
"2024",마라1789,to_in_001,"6292"
"2024",마라1790,to_in_001,"3228"
"2024",마라1791,to_in_001,"33"
"2024",마라1792,to_in_001,"48"
"2024",마라1793,to_in_001,"87"
"2024",마라1795,to_in_001,"58"
"2024",마라1797,to_in_001,"84"
"2024",마라1798,to_in_001,"5"
"2024",마라1799,to_in_001,"425"
"2024",마라1877,to_in_001,"4158"
"2024",마라1878,to_in_001,"1754"
"2024",마라1879,to_in_001,"6718"
"2024",마라1880,to_in_001,"179"
"2024",마라1881,to_in_001,"5"
"2024",마라1886,to_in_001,"134"
"2024",마라1887,to_in_001,"7871"
"2024",마라1888,to_in_001,"7818"
"2024",마라1889,to_in_001,"11998"
"2024",마라1890,to_in_001,"19655"
"2024",마라1891,to_in_001,"4377"
"2024",마라1892,to_in_001,"176"
"2024",마라1893,to_in_001,"110"
"2024",마라1894,to_in_001,"13"
"2024",마라1895,to_in_001,"5"
"2024",마라1897,to_in_001,"13"
"2024",마라1898,to_in_001,"13"
"2024",마라1899,to_in_001,"95"
"2024",마라1970,to_in_001,"28"
"2024",마라1971,to_in_001,"123"
"2024",마라1972,to_in_001,"158"
"2024",마라1974,to_in_001,"38"
"2024",마라1977,to_in_001,"8156"
"2024",마라1978,to_in_001,"2183"
"2024",마라1979,to_in_001,"15592"
"2024",마라1980,to_in_001,"5"
"2024",마라1981,to_in_001,"8"
"2024",마라1982,to_in_001,"0"
"2024",마라1983,to_in_001,"0"
"2024",마라1984,to_in_001,"228"
"2024",마라1985,to_in_001,"8"
"2024",마라1986,to_in_001,"5518"
"2024",마라1987,to_in_001,"17513"
"2024",마라1988,to_in_001,"13"
"2024",마라1989,to_in_001,"15050"
"2024",마라1990,to_in_001,"15878"
"2024",마라1991,to_in_001,"118"
"2024",마라1992,to_in_001,"240"
"2024",마라1993,to_in_001,"550"
"2024",마라1994,to_in_001,"359"
"2024",마라1996,to_in_001,"102"
"2024",마라1997,to_in_001,"53"
"2024",마라1998,to_in_001,"0"
"2024",마라1999,to_in_001,"98"
"2024",마라2068,to_in_001,"38"
"2024",마라2070,to_in_001,"74"
"2024",마라2071,to_in_001,"323"
"2024",마라2072,to_in_001,"13"
"2024",마라2074,to_in_001,"13"
"2024",마라2077,to_in_001,"623"
"2024",마라2078,to_in_001,"3571"
"2024",마라2079,to_in_001,"2296"
"2024",마라2083,to_in_001,"38"
"2024",마라2084,to_in_001,"118"
"2024",마라2085,to_in_001,"5"
"2024",마라2086,to_in_001,"18570"
"2024",마라2087,to_in_001,"10276"
