"X1","X2","X3","X4","source_file"
2024,"라마5633","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5635","ho_yr_001",19,"2024년_주택_라마_1K.csv"
2024,"라마5635","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5635","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5636","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5636","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5637","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5638","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5638","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5638","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5639","ho_yr_001",33,"2024년_주택_라마_1K.csv"
2024,"라마5639","ho_yr_002",8,"2024년_주택_라마_1K.csv"
2024,"라마5639","ho_yr_003",28,"2024년_주택_라마_1K.csv"
2024,"라마5640","ho_yr_001",18,"2024년_주택_라마_1K.csv"
2024,"라마5640","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5640","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5641","ho_yr_001",19,"2024년_주택_라마_1K.csv"
2024,"라마5641","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5641","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5642","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5642","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5642","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5644","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5644","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5645","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5646","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5647","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5647","ho_yr_002",8,"2024년_주택_라마_1K.csv"
2024,"라마5647","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5648","ho_yr_001",22,"2024년_주택_라마_1K.csv"
2024,"라마5648","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5648","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5649","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5649","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5649","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5650","ho_yr_001",23,"2024년_주택_라마_1K.csv"
2024,"라마5650","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5650","ho_yr_003",23,"2024년_주택_라마_1K.csv"
2024,"라마5652","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5652","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5652","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5653","ho_yr_001",58,"2024년_주택_라마_1K.csv"
2024,"라마5653","ho_yr_002",8,"2024년_주택_라마_1K.csv"
2024,"라마5653","ho_yr_003",18,"2024년_주택_라마_1K.csv"
2024,"라마5654","ho_yr_001",18,"2024년_주택_라마_1K.csv"
2024,"라마5654","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5654","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5661","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5661","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5662","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5662","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5665","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5669","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5669","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5669","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5677","ho_yr_001",12,"2024년_주택_라마_1K.csv"
2024,"라마5677","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5678","ho_yr_001",26,"2024년_주택_라마_1K.csv"
2024,"라마5678","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5678","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5679","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5679","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5680","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5680","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5681","ho_yr_001",20,"2024년_주택_라마_1K.csv"
2024,"라마5681","ho_yr_003",14,"2024년_주택_라마_1K.csv"
2024,"라마5682","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5682","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5682","ho_yr_003",18,"2024년_주택_라마_1K.csv"
2024,"라마5683","ho_yr_001",18,"2024년_주택_라마_1K.csv"
2024,"라마5683","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5683","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5684","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5684","ho_yr_002",8,"2024년_주택_라마_1K.csv"
2024,"라마5684","ho_yr_003",18,"2024년_주택_라마_1K.csv"
2024,"라마5685","ho_yr_001",29,"2024년_주택_라마_1K.csv"
2024,"라마5685","ho_yr_002",8,"2024년_주택_라마_1K.csv"
2024,"라마5685","ho_yr_003",23,"2024년_주택_라마_1K.csv"
2024,"라마5686","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5686","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5686","ho_yr_003",23,"2024년_주택_라마_1K.csv"
2024,"라마5687","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5688","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5688","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5689","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5689","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5689","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5690","ho_yr_001",36,"2024년_주택_라마_1K.csv"
2024,"라마5690","ho_yr_002",44,"2024년_주택_라마_1K.csv"
2024,"라마5690","ho_yr_003",283,"2024년_주택_라마_1K.csv"
2024,"라마5691","ho_yr_001",476,"2024년_주택_라마_1K.csv"
2024,"라마5691","ho_yr_002",260,"2024년_주택_라마_1K.csv"
2024,"라마5691","ho_yr_003",537,"2024년_주택_라마_1K.csv"
2024,"라마5692","ho_yr_001",127,"2024년_주택_라마_1K.csv"
2024,"라마5692","ho_yr_002",313,"2024년_주택_라마_1K.csv"
2024,"라마5692","ho_yr_003",188,"2024년_주택_라마_1K.csv"
2024,"라마5693","ho_yr_001",28,"2024년_주택_라마_1K.csv"
2024,"라마5693","ho_yr_002",27,"2024년_주택_라마_1K.csv"
2024,"라마5693","ho_yr_003",19,"2024년_주택_라마_1K.csv"
2024,"라마5694","ho_yr_001",14,"2024년_주택_라마_1K.csv"
2024,"라마5694","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5694","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5695","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5695","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5695","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5697","ho_yr_001",51,"2024년_주택_라마_1K.csv"
2024,"라마5697","ho_yr_002",8,"2024년_주택_라마_1K.csv"
2024,"라마5697","ho_yr_003",33,"2024년_주택_라마_1K.csv"
2024,"라마5698","ho_yr_001",18,"2024년_주택_라마_1K.csv"
2024,"라마5698","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5698","ho_yr_003",24,"2024년_주택_라마_1K.csv"
2024,"라마5699","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5699","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5699","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5700","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5700","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5701","ho_yr_001",18,"2024년_주택_라마_1K.csv"
2024,"라마5701","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5702","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5704","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5704","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5705","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5705","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5707","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5707","ho_yr_002",8,"2024년_주택_라마_1K.csv"
2024,"라마5707","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5708","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5708","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5709","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5709","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5709","ho_yr_003",20,"2024년_주택_라마_1K.csv"
2024,"라마5710","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5711","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5711","ho_yr_002",8,"2024년_주택_라마_1K.csv"
2024,"라마5711","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5712","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5712","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5713","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5713","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5714","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5714","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5714","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5715","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5715","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5716","ho_yr_001",15,"2024년_주택_라마_1K.csv"
2024,"라마5716","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5718","ho_yr_001",26,"2024년_주택_라마_1K.csv"
2024,"라마5718","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5718","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5719","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5719","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5725","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5726","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5726","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5726","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5728","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5728","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5728","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5729","ho_yr_001",18,"2024년_주택_라마_1K.csv"
2024,"라마5729","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5730","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5730","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5734","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5734","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5735","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5735","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5736","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5736","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5737","ho_yr_001",18,"2024년_주택_라마_1K.csv"
2024,"라마5737","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5737","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5739","ho_yr_001",18,"2024년_주택_라마_1K.csv"
2024,"라마5739","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5739","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5740","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5740","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5741","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5742","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5742","ho_yr_002",13,"2024년_주택_라마_1K.csv"
2024,"라마5742","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5743","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5743","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5744","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5744","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5745","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5745","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5745","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5746","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5748","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5748","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5749","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5749","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5750","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5751","ho_yr_001",61,"2024년_주택_라마_1K.csv"
2024,"라마5751","ho_yr_002",48,"2024년_주택_라마_1K.csv"
2024,"라마5751","ho_yr_003",85,"2024년_주택_라마_1K.csv"
2024,"라마5752","ho_yr_001",64,"2024년_주택_라마_1K.csv"
2024,"라마5752","ho_yr_002",8,"2024년_주택_라마_1K.csv"
2024,"라마5752","ho_yr_003",23,"2024년_주택_라마_1K.csv"
2024,"라마5753","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5755","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5755","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5756","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5762","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5762","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5764","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5764","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5765","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5765","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5766","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5768","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5769","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5770","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5770","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5771","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5772","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5774","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5774","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5775","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5776","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5777","ho_yr_001",14,"2024년_주택_라마_1K.csv"
2024,"라마5777","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5778","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5778","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5779","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5779","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5779","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5780","ho_yr_001",32,"2024년_주택_라마_1K.csv"
2024,"라마5780","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5780","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5781","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5781","ho_yr_002",8,"2024년_주택_라마_1K.csv"
2024,"라마5781","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5782","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5782","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5783","ho_yr_001",25,"2024년_주택_라마_1K.csv"
2024,"라마5783","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5783","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5784","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5784","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5784","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5785","ho_yr_001",18,"2024년_주택_라마_1K.csv"
2024,"라마5785","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5785","ho_yr_003",18,"2024년_주택_라마_1K.csv"
2024,"라마5786","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5786","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5786","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5787","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5787","ho_yr_003",23,"2024년_주택_라마_1K.csv"
2024,"라마5788","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5788","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5789","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5789","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5789","ho_yr_003",17,"2024년_주택_라마_1K.csv"
2024,"라마5790","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5790","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5790","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5791","ho_yr_001",107,"2024년_주택_라마_1K.csv"
2024,"라마5791","ho_yr_002",471,"2024년_주택_라마_1K.csv"
2024,"라마5791","ho_yr_003",447,"2024년_주택_라마_1K.csv"
2024,"라마5792","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5792","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5792","ho_yr_003",48,"2024년_주택_라마_1K.csv"
2024,"라마5793","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5793","ho_yr_002",8,"2024년_주택_라마_1K.csv"
2024,"라마5793","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5794","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5794","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5795","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5795","ho_yr_002",8,"2024년_주택_라마_1K.csv"
2024,"라마5795","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5796","ho_yr_001",26,"2024년_주택_라마_1K.csv"
2024,"라마5796","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5796","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5798","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5798","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5798","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5799","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5799","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5800","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5800","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5800","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5805","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5805","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5807","ho_yr_001",16,"2024년_주택_라마_1K.csv"
2024,"라마5807","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5807","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5809","ho_yr_001",23,"2024년_주택_라마_1K.csv"
2024,"라마5809","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5809","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5810","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5811","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5811","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5812","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5813","ho_yr_001",36,"2024년_주택_라마_1K.csv"
2024,"라마5813","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5813","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5814","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5814","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5814","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5815","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5815","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5816","ho_yr_001",23,"2024년_주택_라마_1K.csv"
2024,"라마5816","ho_yr_002",13,"2024년_주택_라마_1K.csv"
2024,"라마5816","ho_yr_003",23,"2024년_주택_라마_1K.csv"
2024,"라마5817","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5818","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5818","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5819","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5820","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5822","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5822","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5823","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5823","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5825","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5825","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5825","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5827","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5828","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5828","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5830","ho_yr_001",20,"2024년_주택_라마_1K.csv"
2024,"라마5830","ho_yr_002",8,"2024년_주택_라마_1K.csv"
2024,"라마5830","ho_yr_003",21,"2024년_주택_라마_1K.csv"
2024,"라마5831","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5832","ho_yr_001",17,"2024년_주택_라마_1K.csv"
2024,"라마5832","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5833","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5833","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5833","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5834","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5835","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5835","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5837","ho_yr_001",19,"2024년_주택_라마_1K.csv"
2024,"라마5837","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5837","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5838","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5838","ho_yr_003",13,"2024년_주택_라마_1K.csv"
2024,"라마5841","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5841","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5842","ho_yr_001",18,"2024년_주택_라마_1K.csv"
2024,"라마5842","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5842","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5843","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5845","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5845","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5848","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5849","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5849","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5849","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5850","ho_yr_001",23,"2024년_주택_라마_1K.csv"
2024,"라마5850","ho_yr_002",0,"2024년_주택_라마_1K.csv"
2024,"라마5850","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5851","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5851","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5852","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5853","ho_yr_001",13,"2024년_주택_라마_1K.csv"
2024,"라마5853","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5854","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5855","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5855","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5856","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5856","ho_yr_002",5,"2024년_주택_라마_1K.csv"
2024,"라마5856","ho_yr_003",23,"2024년_주택_라마_1K.csv"
2024,"라마5861","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5861","ho_yr_003",0,"2024년_주택_라마_1K.csv"
2024,"라마5864","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5864","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5865","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5865","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5867","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5867","ho_yr_003",5,"2024년_주택_라마_1K.csv"
2024,"라마5868","ho_yr_001",0,"2024년_주택_라마_1K.csv"
2024,"라마5870","ho_yr_001",8,"2024년_주택_라마_1K.csv"
2024,"라마5870","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5871","ho_yr_001",5,"2024년_주택_라마_1K.csv"
2024,"라마5871","ho_yr_003",8,"2024년_주택_라마_1K.csv"
2024,"라마5872","ho_yr_001",0,"2024년_주택_라마_1K.csv"
